Team,ForAgainst,Date,Venue,Result,GF,GA,Sh_Standard,SoT_percent_Standard,Dist_Standard,G_minus_xG_Expected,Opponent,xGF,xGA,opp_elo_pre,elo_pre,coach,within_season_change
Koln,For,2017-08-25 00:00:00,Home,L,1,3,20,30,20,-1.1,Hamburger SV,2.1,1.5,1510,1490,Peter Stöger,FALSE
Koln,For,2017-09-09 00:00:00,Away,L,0,3,13,23.1,19.3,-0.7,Augsburg,0.7,2.3,1490.575011,1480.575011,Peter Stöger,FALSE
Koln,For,2017-09-17 00:00:00,Away,L,0,5,6,33.3,18.9,-0.7,Dortmund,0.7,3.5,1519.13045,1470.862755,Peter Stöger,FALSE
Koln,For,2017-09-20 00:00:00,Home,L,0,1,17,41.2,18.6,-2.1,Eintracht Frankfurt,2.1,1.2,1490.279264,1462.243142,Peter Stöger,FALSE
Koln,For,2017-09-24 00:00:00,Away,D,0,0,6,16.7,16.8,-1,Hannover 96,1,1.7,1527.732775,1453.048339,Peter Stöger,FALSE
Koln,For,2017-10-01 00:00:00,Home,L,1,2,17,35.3,18.5,-0.2,RB Leipzig,1.2,2.7,1510.458229,1455.165422,Peter Stöger,FALSE
Koln,For,2017-10-13 00:00:00,Away,L,1,2,17,17.6,19.3,-1.1,Stuttgart,2.1,2.3,1481.094904,1446.743576,Peter Stöger,FALSE
Koln,For,2017-10-22 00:00:00,Home,D,0,0,19,42.1,20.5,-2,Werder Bremen,2,1.3,1464.045542,1437.729077,Peter Stöger,FALSE
Koln,For,2017-10-28 00:00:00,Away,L,1,2,9,22.2,19,0.1,Bayer Leverkusen,0.9,1.7,1502.150955,1438.485081,Peter Stöger,FALSE
Koln,For,2017-11-05 00:00:00,Home,L,0,3,12,33.3,20.9,-1,Hoffenheim,1,3,1513.999221,1430.297293,Peter Stöger,FALSE
Monchengladbach,For,2017-08-20 00:00:00,Home,W,1,0,22,36.4,18.4,-0.5,Koln,1.5,1.1,1500,1500,Dieter Hecking,FALSE
Monchengladbach,For,2017-08-26 00:00:00,Away,D,2,2,16,18.8,17.7,0.7,Augsburg,1.3,2.7,1490,1510,Dieter Hecking,FALSE
Monchengladbach,For,2017-09-09 00:00:00,Home,L,0,1,15,20,17.9,-0.9,Eintracht Frankfurt,0.9,0.7,1489.712256,1509.424989,Dieter Hecking,FALSE
Monchengladbach,For,2017-09-16 00:00:00,Away,D,2,2,9,22.2,20.6,0.5,RB Leipzig,1.5,0.7,1510.838001,1498.858219,Dieter Hecking,FALSE
Monchengladbach,For,2017-09-19 00:00:00,Home,W,2,0,7,28.6,18.2,0.9,Stuttgart,1.1,0.6,1500.312316,1499.202888,Dieter Hecking,FALSE
Monchengladbach,For,2017-09-23 00:00:00,Away,L,1,6,8,62.5,16.7,-0.4,Dortmund,1.4,4.2,1536.929558,1509.23482,Dieter Hecking,FALSE
Monchengladbach,For,2017-09-30 00:00:00,Home,W,2,1,22,31.8,19.6,-0.5,Hannover 96,2.5,1.7,1525.615693,1500.030254,Dieter Hecking,FALSE
Monchengladbach,For,2017-10-15 00:00:00,Away,W,2,0,16,50,16.3,0.6,Werder Bremen,1.4,1.5,1472.961741,1510.765334,Dieter Hecking,FALSE
Monchengladbach,For,2017-10-21 00:00:00,Home,L,1,5,18,16.7,16.2,-1.3,Bayer Leverkusen,2.3,1.7,1491.336937,1519.681533,Dieter Hecking,FALSE
Monchengladbach,For,2017-10-28 00:00:00,Away,W,3,1,16,37.5,16.7,1.3,Hoffenheim,1.7,1.1,1524.447344,1508.867515,Dieter Hecking,FALSE
Monchengladbach,For,2017-11-04 00:00:00,Home,D,1,1,9,33.3,15.9,0.2,Mainz 05,0.8,1,1484.407215,1519.315638,Dieter Hecking,FALSE
Wolfsburg,For,2017-09-19 00:00:00,Home,D,1,1,13,30.8,19.8,0,Werder Bremen,1,0.9,1471.962463,1490.542184,Martin Schmidt,TRUE
Wolfsburg,For,2017-09-22 00:00:00,Away,D,2,2,8,37.5,18.3,1.2,Bayern Munich,0.8,2.4,1528.612279,1490.007926,Martin Schmidt,FALSE
Wolfsburg,For,2017-09-30 00:00:00,Home,D,1,1,6,33.3,14.4,0.1,Mainz 05,0.9,1.1,1483.027225,1491.114498,Martin Schmidt,FALSE
Wolfsburg,For,2017-10-15 00:00:00,Away,D,2,2,11,36.4,19.7,1,Bayer Leverkusen,1,2.3,1491.350426,1490.88177,Martin Schmidt,FALSE
Wolfsburg,For,2017-10-22 00:00:00,Home,D,1,1,14,35.7,22.1,-0.6,Hoffenheim,1.6,2.1,1525.43831,1490.895259,Martin Schmidt,FALSE
Wolfsburg,For,2017-10-28 00:00:00,Away,D,1,1,6,33.3,29.6,-0.1,Schalke 04,1.1,1.6,1518.982575,1491.886225,Martin Schmidt,FALSE
Wolfsburg,For,2017-11-05 00:00:00,Home,D,3,3,19,42.1,20.1,0.3,Hertha BSC,2.7,1.5,1498.53747,1492.664543,Martin Schmidt,FALSE
Wolfsburg,For,2017-11-18 00:00:00,Home,W,3,1,15,46.7,19.3,1,Freiburg,2,0.7,1465.322512,1492.833563,Martin Schmidt,FALSE
Wolfsburg,For,2017-12-03 00:00:00,Home,W,3,0,13,46.2,18.7,1.4,Monchengladbach,1.6,1.5,1538.995003,1492.012305,Martin Schmidt,FALSE
Wolfsburg,For,2017-12-09 00:00:00,Away,D,0,0,3,0,22.8,-0.1,Hamburger SV,0.1,1,1467.132913,1503.356393,Martin Schmidt,FALSE
Bayern Munich,For,2017-08-18 00:00:00,Home,W,3,1,12,58.3,16.9,0.4,Bayer Leverkusen,2.6,1.6,1500,1500,Carlo Ancelotti,FALSE
Bayern Munich,For,2017-08-26 00:00:00,Away,W,2,0,19,42.1,19.8,0.5,Werder Bremen,1.5,0.3,1490,1510,Carlo Ancelotti,FALSE
Bayern Munich,For,2017-09-09 00:00:00,Away,L,0,2,23,26.1,16.6,-1.9,Hoffenheim,1.9,0.6,1509.424989,1519.424989,Carlo Ancelotti,FALSE
Bayern Munich,For,2017-09-16 00:00:00,Home,W,4,0,28,46.4,15.6,0.2,Mainz 05,3.8,0.8,1490.304279,1509.137245,Carlo Ancelotti,FALSE
Bayern Munich,For,2017-09-19 00:00:00,Away,W,3,0,12,58.3,16.6,0.7,Schalke 04,2.3,1.2,1519.171063,1518.595719,Carlo Ancelotti,FALSE
Bayern Munich,For,2017-09-22 00:00:00,Home,D,2,2,18,11.1,18.3,-0.4,Wolfsburg,2.4,0.8,1490.007926,1528.612279,Carlo Ancelotti,FALSE
Bayern Munich,For,2017-10-21 00:00:00,Away,W,1,0,21,19,18.1,-1.3,Hamburger SV,2.3,0.2,1469.641973,1535.711801,Jupp Heynckes,FALSE
Bayern Munich,For,2017-10-28 00:00:00,Home,W,2,0,23,30.4,18.3,-0.2,RB Leipzig,2.2,0.3,1538.785376,1543.832754,Jupp Heynckes,FALSE
Bayern Munich,For,2017-11-04 00:00:00,Away,W,3,1,10,50,17.7,1.9,Dortmund,1.1,2.1,1532.511173,1553.687489,Jupp Heynckes,FALSE
Bayern Munich,For,2017-11-18 00:00:00,Home,W,3,0,17,29.4,16.9,1,Augsburg,2,0.3,1509.431724,1563.07874,Jupp Heynckes,FALSE
Bayern Munich,For,2017-11-25 00:00:00,Away,L,1,2,26,26.9,18.5,-0.6,Monchengladbach,1.6,2.1,1527.740804,1571.54681,Jupp Heynckes,FALSE
Bayern Munich,For,2017-12-02 00:00:00,Home,W,3,1,28,39.3,18.2,-0.9,Hannover 96,3.9,1.1,1503.217938,1560.292611,Jupp Heynckes,FALSE
Bayern Munich,For,2017-12-09 00:00:00,Away,W,1,0,6,16.7,20.1,0.7,Eintracht Frankfurt,0.3,0.5,1518.132409,1568.664489,Jupp Heynckes,FALSE
Bayern Munich,For,2017-12-13 00:00:00,Home,W,1,0,26,30.8,15.6,-2.5,Koln,3.5,0.3,1401.711955,1577.220228,Jupp Heynckes,FALSE
Bayern Munich,For,2017-12-16 00:00:00,Away,W,1,0,17,41.2,16.5,-0.6,Stuttgart,1.6,1.2,1462.856315,1582.558624,Jupp Heynckes,FALSE
Bayern Munich,For,2018-01-12 00:00:00,Away,W,3,1,16,37.5,15.2,1.8,Bayer Leverkusen,1.2,0.7,1537.069085,1589.24346,Jupp Heynckes,FALSE
Werder Bremen,For,2017-08-19 00:00:00,Away,L,0,1,11,18.2,18.3,-0.9,Hoffenheim,0.9,1,1500,1500,Alexander Nouri,FALSE
Werder Bremen,For,2017-08-26 00:00:00,Home,L,0,2,4,0,18,-0.3,Bayern Munich,0.3,1.5,1510,1490,Alexander Nouri,FALSE
Werder Bremen,For,2017-09-10 00:00:00,Away,D,1,1,10,50,16.8,0.4,Hertha BSC,0.6,0.3,1500,1480.575011,Alexander Nouri,FALSE
Werder Bremen,For,2017-09-16 00:00:00,Home,L,1,2,18,11.1,21.7,0.1,Schalke 04,0.9,0.9,1510,1481.133526,Alexander Nouri,FALSE
Werder Bremen,For,2017-09-19 00:00:00,Away,D,1,1,11,27.3,18.3,0.1,Wolfsburg,0.9,1,1490.542184,1471.962463,Alexander Nouri,FALSE
Werder Bremen,For,2017-09-23 00:00:00,Home,D,0,0,17,35.3,18.5,-1.4,Freiburg,1.4,0.9,1481.68178,1472.496721,Alexander Nouri,FALSE
Werder Bremen,For,2017-09-30 00:00:00,Away,D,0,0,9,33.3,19,-0.5,Hamburger SV,0.5,1,1479.735471,1472.761027,Alexander Nouri,FALSE
Werder Bremen,For,2017-10-15 00:00:00,Home,L,0,2,19,26.3,20.5,-1.5,Monchengladbach,1.5,1.4,1510.765334,1472.961741,Alexander Nouri,FALSE
Werder Bremen,For,2017-10-22 00:00:00,Away,D,0,0,13,7.7,16.7,-1.3,Koln,1.3,2,1437.729077,1464.045542,Alexander Nouri,FALSE
Werder Bremen,For,2017-10-29 00:00:00,Home,L,0,3,17,11.8,20.1,-0.7,Augsburg,0.7,2.9,1500.470945,1463.289538,Alexander Nouri,FALSE
Werder Bremen,For,2017-11-03 00:00:00,Away,L,1,2,12,58.3,15.5,-0.7,Eintracht Frankfurt,1.7,2,1510.19052,1454.355638,Florian Kohfeldt,TRUE
Werder Bremen,For,2017-11-19 00:00:00,Home,W,4,0,16,43.8,18.4,1.2,Hannover 96,2.8,1.1,1515.543435,1445.949002,Florian Kohfeldt,FALSE
Werder Bremen,For,2017-11-25 00:00:00,Away,L,0,2,9,33.3,15.1,-0.5,RB Leipzig,0.5,1.2,1538.011277,1457.925724,Florian Kohfeldt,FALSE
Werder Bremen,For,2017-12-02 00:00:00,Home,W,1,0,15,40,21.4,0.3,Stuttgart,0.7,1.1,1491.792875,1450.190796,Florian Kohfeldt,FALSE
Werder Bremen,For,2017-12-09 00:00:00,Away,W,2,1,9,44.4,17.6,1.1,Dortmund,0.9,2,1512.812134,1461.38251,Florian Kohfeldt,FALSE
Werder Bremen,For,2017-12-13 00:00:00,Away,L,0,1,6,33.3,18.9,-0.3,Bayer Leverkusen,0.3,2.4,1529.935049,1472.852056,Florian Kohfeldt,FALSE
Werder Bremen,For,2017-12-16 00:00:00,Home,D,2,2,16,43.8,16.6,0.4,Mainz 05,1.6,1.1,1465.864683,1464.480411,Florian Kohfeldt,FALSE
Werder Bremen,For,2018-01-13 00:00:00,Home,D,1,1,16,25,15.6,-1.3,Hoffenheim,2.3,0.9,1508.621936,1464.520253,Florian Kohfeldt,FALSE
Werder Bremen,For,2018-01-21 00:00:00,Away,L,2,4,10,40,19.3,0.1,Bayern Munich,0.9,1.9,1597.752948,1465.782828,Florian Kohfeldt,FALSE
Werder Bremen,For,2018-01-27 00:00:00,Home,D,0,0,18,33.3,17.9,-1.6,Hertha BSC,1.6,0.9,1498.679508,1459.408518,Florian Kohfeldt,FALSE
Werder Bremen,For,2018-02-03 00:00:00,Away,W,2,1,11,63.6,17,0.2,Schalke 04,1.8,0.8,1536.627656,1460.534039,Florian Kohfeldt,FALSE
Koln,For,2017-09-20 00:00:00,Home,L,0,1,17,41.2,18.6,-2.1,Eintracht Frankfurt,2.1,1.2,1490.279264,1462.243142,Peter Stöger,FALSE
Koln,For,2017-09-24 00:00:00,Away,D,0,0,6,16.7,16.8,-1,Hannover 96,1,1.7,1527.732775,1453.048339,Peter Stöger,FALSE
Koln,For,2017-10-01 00:00:00,Home,L,1,2,17,35.3,18.5,-0.2,RB Leipzig,1.2,2.7,1510.458229,1455.165422,Peter Stöger,FALSE
Koln,For,2017-10-13 00:00:00,Away,L,1,2,17,17.6,19.3,-1.1,Stuttgart,2.1,2.3,1481.094904,1446.743576,Peter Stöger,FALSE
Koln,For,2017-10-22 00:00:00,Home,D,0,0,19,42.1,20.5,-2,Werder Bremen,2,1.3,1464.045542,1437.729077,Peter Stöger,FALSE
Koln,For,2017-10-28 00:00:00,Away,L,1,2,9,22.2,19,0.1,Bayer Leverkusen,0.9,1.7,1502.150955,1438.485081,Peter Stöger,FALSE
Koln,For,2017-11-05 00:00:00,Home,L,0,3,12,33.3,20.9,-1,Hoffenheim,1,3,1513.999221,1430.297293,Peter Stöger,FALSE
Koln,For,2017-11-18 00:00:00,Away,L,0,1,11,0,24,-0.5,Mainz 05,0.5,1.4,1485.408592,1422.660877,Peter Stöger,FALSE
Koln,For,2017-11-26 00:00:00,Home,L,0,2,15,13.3,21.8,-0.8,Hertha BSC,0.8,2.2,1488.941907,1414.447519,Peter Stöger,FALSE
Koln,For,2017-12-02 00:00:00,Away,D,2,2,6,33.3,17.6,0.2,Schalke 04,1.8,2.3,1534.464831,1406.559376,Peter Stöger,FALSE
Koln,For,2017-12-10 00:00:00,Home,L,3,4,5,40,23,0.4,Freiburg,1.6,3.5,1467.186485,1410.083026,Stefan Ruthenbeck,TRUE
Koln,For,2017-12-13 00:00:00,Away,L,0,1,7,14.3,28.6,-0.3,Bayern Munich,0.3,3.5,1577.220228,1401.711955,Stefan Ruthenbeck,FALSE
Koln,For,2017-12-16 00:00:00,Home,W,1,0,18,38.9,15,-1.5,Wolfsburg,2.5,1.2,1503.197347,1396.373558,Stefan Ruthenbeck,FALSE
Koln,For,2018-01-14 00:00:00,Home,W,2,1,12,25,17.9,0.4,Monchengladbach,1.6,2,1524.631578,1409.354837,Stefan Ruthenbeck,FALSE
Koln,For,2018-01-20 00:00:00,Away,W,2,0,9,22.2,21.2,0.5,Hamburger SV,1.5,0.9,1442.633265,1422.556148,Stefan Ruthenbeck,FALSE
Koln,For,2018-01-27 00:00:00,Home,D,1,1,11,45.5,21.8,-0.1,Augsburg,1.1,1,1507.097278,1433.133371,Stefan Ruthenbeck,FALSE
Koln,For,2018-02-02 00:00:00,Home,L,2,3,16,31.3,16.5,0,Dortmund,2,2.3,1518.758404,1435.230636,Stefan Ruthenbeck,FALSE
Koln,For,2018-02-10 00:00:00,Away,L,2,4,7,42.9,21.9,0.7,Eintracht Frankfurt,1.3,2.3,1526.261315,1427.589487,Stefan Ruthenbeck,FALSE
Koln,For,2018-02-17 00:00:00,Home,D,1,1,5,20,16.7,0.7,Hannover 96,0.3,1.1,1503.932518,1420.355521,Stefan Ruthenbeck,FALSE
Koln,For,2018-02-25 00:00:00,Away,W,2,1,14,35.7,15.8,0.8,RB Leipzig,1.2,2.1,1527.308115,1422.71571,Stefan Ruthenbeck,FALSE
Koln,For,2018-03-04 00:00:00,Home,L,2,3,12,33.3,17,0.6,Stuttgart,1.4,0.8,1485.363955,1435.638361,Stefan Ruthenbeck,FALSE
Dortmund,For,2017-09-23 00:00:00,Home,W,6,1,18,50,13.4,1.8,Monchengladbach,4.2,1.4,1509.23482,1536.929558,Peter Bosz,FALSE
Dortmund,For,2017-09-30 00:00:00,Away,W,2,1,13,53.8,16.5,0,Augsburg,2,1.5,1519.431279,1546.134123,Peter Bosz,FALSE
Dortmund,For,2017-10-14 00:00:00,Home,L,2,3,14,50,16.7,-0.2,RB Leipzig,2.2,2.3,1518.880075,1555.367063,Peter Bosz,FALSE
Dortmund,For,2017-10-21 00:00:00,Away,D,2,2,20,30,17.5,-0.4,Eintracht Frankfurt,2.4,2.3,1509.991354,1544.320727,Peter Bosz,FALSE
Dortmund,For,2017-10-28 00:00:00,Away,L,2,4,9,44.4,19.1,1,Hannover 96,1,2.2,1514.618379,1543.335851,Peter Bosz,FALSE
Dortmund,For,2017-11-04 00:00:00,Home,L,1,3,15,26.7,18.1,-1.1,Bayern Munich,2.1,1.1,1553.687489,1532.511173,Peter Bosz,FALSE
Dortmund,For,2017-11-17 00:00:00,Away,L,1,2,12,50,16.4,-0.5,Stuttgart,1.5,1.2,1480.215449,1523.119923,Peter Bosz,FALSE
Dortmund,For,2017-11-25 00:00:00,Home,D,4,4,11,54.5,10.1,0.6,Schalke 04,2.4,1.1,1535.13278,1511.891272,Peter Bosz,FALSE
Dortmund,For,2017-12-02 00:00:00,Away,D,1,1,9,22.2,16.4,-0.1,Bayer Leverkusen,1.1,2,1521.34823,1512.55922,Peter Bosz,FALSE
Dortmund,For,2017-12-09 00:00:00,Home,L,1,2,12,41.7,18,-1,Werder Bremen,2,0.9,1461.38251,1512.812134,Peter Bosz,FALSE
Dortmund,For,2017-12-12 00:00:00,Away,W,2,0,15,40,17.7,0,Mainz 05,2,0.7,1475.111111,1501.342589,Peter Stöger,TRUE
Dortmund,For,2017-12-16 00:00:00,Home,W,2,1,17,11.8,16.8,-1.4,Hoffenheim,3.4,1.2,1518.859947,1510.589017,Peter Stöger,FALSE
Dortmund,For,2018-01-19 00:00:00,Away,D,1,1,11,36.4,16.1,-0.6,Hertha BSC,1.6,0.9,1498.05006,1519.948247,Peter Stöger,FALSE
Dortmund,For,2018-01-27 00:00:00,Home,D,2,2,12,33.3,14.3,1.2,Freiburg,0.8,0.8,1499.828234,1519.3188,Peter Stöger,FALSE
Dortmund,For,2018-02-02 00:00:00,Away,W,3,2,17,35.3,14.2,0.7,Koln,2.3,2,1435.230636,1518.758404,Peter Stöger,FALSE
Dortmund,For,2018-02-10 00:00:00,Home,W,2,0,10,30,12.6,-0.8,Hamburger SV,2.8,0.5,1436.281029,1526.399553,Peter Stöger,FALSE
Dortmund,For,2018-02-18 00:00:00,Away,W,1,0,7,28.6,18.1,0.7,Monchengladbach,0.3,2.4,1490.47552,1533.86238,Peter Stöger,FALSE
Dortmund,For,2018-02-26 00:00:00,Home,D,1,1,10,20,19.4,-0.2,Augsburg,1.2,1.3,1495.000123,1542.620056,Peter Stöger,FALSE
Dortmund,For,2018-03-03 00:00:00,Away,D,1,1,4,50,10.5,-0.7,RB Leipzig,1.7,1.1,1514.385464,1541.257963,Peter Stöger,FALSE
Dortmund,For,2018-03-11 00:00:00,Home,W,3,2,13,30.8,17.9,0.9,Eintracht Frankfurt,1.1,1.1,1540.450112,1540.486049,Peter Stöger,FALSE
Hamburger SV,For,2017-10-28 00:00:00,Away,L,1,2,11,36.4,17.7,0.1,Hertha BSC,0.9,1,1489.336354,1461.52102,Markus Gisdol,FALSE
Hamburger SV,For,2017-11-04 00:00:00,Home,W,3,1,20,55,19.1,1.2,Stuttgart,1.8,1.4,1491.333659,1452.319903,Markus Gisdol,FALSE
Hamburger SV,For,2017-11-19 00:00:00,Away,L,0,2,7,14.3,15.7,-0.8,Schalke 04,0.8,2.1,1526.940439,1463.438114,Markus Gisdol,FALSE
Hamburger SV,For,2017-11-26 00:00:00,Home,W,3,0,19,36.8,21,0.6,Hoffenheim,1.4,0.7,1521.548185,1455.245773,Markus Gisdol,FALSE
Hamburger SV,For,2017-12-01 00:00:00,Away,D,0,0,9,33.3,17.9,-0.5,Freiburg,0.5,1.1,1467.188121,1467.131277,Markus Gisdol,FALSE
Hamburger SV,For,2017-12-09 00:00:00,Home,D,0,0,12,25,16.8,-1,Wolfsburg,1,0.1,1503.356393,1467.132913,Markus Gisdol,FALSE
Hamburger SV,For,2017-12-12 00:00:00,Home,L,1,2,21,28.6,17.8,-0.5,Eintracht Frankfurt,1.5,0.9,1509.576669,1468.171747,Markus Gisdol,FALSE
Hamburger SV,For,2017-12-15 00:00:00,Away,L,1,3,8,25,17.9,0.3,Monchengladbach,0.7,2.6,1516.254717,1459.357867,Markus Gisdol,FALSE
Hamburger SV,For,2018-01-13 00:00:00,Away,L,0,1,9,66.7,21.8,-0.4,Augsburg,0.4,1.2,1508.917464,1450.981006,Markus Gisdol,FALSE
Hamburger SV,For,2018-01-20 00:00:00,Home,L,0,2,13,23.1,19.7,-0.9,Koln,0.9,1.5,1422.556148,1442.633265,Markus Gisdol,FALSE
Hamburger SV,For,2018-01-27 00:00:00,Away,D,1,1,7,28.6,14,-0.2,RB Leipzig,1.2,1.1,1520.42955,1432.056041,Bernd Hollerbach,TRUE
Hamburger SV,For,2018-02-04 00:00:00,Home,D,1,1,15,20,18.2,-0.4,Hannover 96,1.4,1.4,1495.437467,1434.546163,Bernd Hollerbach,FALSE
Hamburger SV,For,2018-02-10 00:00:00,Away,L,0,2,8,25,21.2,-0.5,Dortmund,0.5,2.8,1526.399553,1436.281029,Bernd Hollerbach,FALSE
Hamburger SV,For,2018-02-17 00:00:00,Home,L,1,2,11,27.3,14.3,-0.5,Bayer Leverkusen,1.5,2.8,1533.280732,1428.818203,Bernd Hollerbach,FALSE
Hamburger SV,For,2018-02-24 00:00:00,Away,L,0,1,6,16.7,20.2,-0.4,Werder Bremen,0.4,0.7,1473.462911,1421.737435,Bernd Hollerbach,FALSE
Hamburger SV,For,2018-03-03 00:00:00,Home,D,0,0,17,29.4,22,-2.1,Mainz 05,2.1,0.5,1456.608702,1413.215311,Bernd Hollerbach,FALSE
Hamburger SV,For,2018-03-17 00:00:00,Home,L,1,2,9,33.3,17.1,0.1,Hertha BSC,0.9,2.1,1491.673688,1410.039208,Christian Titz,TRUE
Hamburger SV,For,2018-04-07 00:00:00,Home,W,3,2,18,33.3,14.8,0.5,Schalke 04,2.5,1.1,1568.512927,1405.206048,Christian Titz,FALSE
Hamburger SV,For,2018-04-14 00:00:00,Away,L,0,2,13,38.5,25.6,-0.4,Hoffenheim,0.4,3.3,1517.321764,1419.588324,Christian Titz,FALSE
Stuttgart,For,2017-11-04 00:00:00,Away,L,1,3,2,50,20.1,-0.4,Hamburger SV,1.4,1.8,1452.319903,1491.333659,Hannes Wolf,FALSE
Stuttgart,For,2017-11-17 00:00:00,Home,W,2,1,9,44.4,15.3,0.8,Dortmund,1.2,1.5,1523.119923,1480.215449,Hannes Wolf,FALSE
Stuttgart,For,2017-11-24 00:00:00,Away,D,1,1,13,30.8,18.8,-0.7,Hannover 96,1.7,1.7,1503.566713,1491.4441,Hannes Wolf,FALSE
Stuttgart,For,2017-12-02 00:00:00,Away,L,0,1,13,23.1,16.7,-1.1,Werder Bremen,1.1,0.7,1450.190796,1491.792875,Hannes Wolf,FALSE
Stuttgart,For,2017-12-08 00:00:00,Home,L,0,2,9,55.6,18.3,-0.4,Bayer Leverkusen,0.4,1.9,1521.095316,1480.601161,Hannes Wolf,FALSE
Stuttgart,For,2017-12-13 00:00:00,Away,L,0,1,9,33.3,13.6,-0.6,Hoffenheim,0.6,1.5,1509.954835,1471.761427,Hannes Wolf,FALSE
Stuttgart,For,2017-12-16 00:00:00,Home,L,0,1,9,33.3,19.3,-1.2,Bayern Munich,1.2,1.6,1582.558624,1462.856315,Hannes Wolf,FALSE
Stuttgart,For,2018-01-13 00:00:00,Home,W,1,0,8,25,21.8,-0.3,Hertha BSC,0.3,1,1509.57515,1456.171479,Hannes Wolf,FALSE
Stuttgart,For,2018-01-20 00:00:00,Away,L,2,3,8,62.5,17.4,0.9,Mainz 05,1.1,2.8,1456.700422,1467.696569,Hannes Wolf,FALSE
Stuttgart,For,2018-01-27 00:00:00,Home,L,0,2,11,9.1,18,-0.6,Schalke 04,0.6,2.6,1528.65069,1457.38018,Hannes Wolf,FALSE
Stuttgart,For,2018-02-03 00:00:00,Away,D,1,1,14,14.3,15.3,-1,Wolfsburg,2,0.8,1492.568556,1449.403213,Tayfun Korkut,TRUE
Stuttgart,For,2018-02-11 00:00:00,Home,W,1,0,7,28.6,21,0.3,Monchengladbach,0.7,0.5,1501.941478,1450.639258,Tayfun Korkut,FALSE
Stuttgart,For,2018-02-18 00:00:00,Away,W,1,0,16,37.5,21,-0.4,Augsburg,1.4,0.4,1506.264324,1462.105216,Tayfun Korkut,FALSE
Stuttgart,For,2018-02-24 00:00:00,Home,W,1,0,13,30.8,14.6,-1.2,Eintracht Frankfurt,2.2,0.3,1543.60827,1473.369417,Tayfun Korkut,FALSE
Stuttgart,For,2018-03-04 00:00:00,Away,W,3,2,9,44.4,19.7,2.2,Koln,0.8,1.4,1435.638361,1485.363955,Tayfun Korkut,FALSE
Stuttgart,For,2018-03-11 00:00:00,Home,D,0,0,12,16.7,17.6,-1,RB Leipzig,1,0.9,1515.157378,1493.942431,Tayfun Korkut,FALSE
Stuttgart,For,2018-03-16 00:00:00,Away,W,2,1,10,50,15,0.5,Freiburg,1.5,0.4,1494.310854,1494.552288,Tayfun Korkut,FALSE
Stuttgart,For,2018-03-31 00:00:00,Home,D,1,1,11,36.4,15.2,-0.2,Hamburger SV,1.2,0.9,1402.346532,1504.545339,Tayfun Korkut,FALSE
Stuttgart,For,2018-04-08 00:00:00,Away,L,0,3,8,0,20.8,-0.4,Dortmund,0.4,1.4,1550.152032,1501.685823,Tayfun Korkut,FALSE
Stuttgart,For,2018-04-14 00:00:00,Home,D,1,1,12,41.7,21.3,0.2,Hannover 96,0.8,1,1467.888928,1493.071814,Tayfun Korkut,FALSE
Stuttgart,For,2018-04-21 00:00:00,Home,W,2,0,10,50,17.2,0,Werder Bremen,2,0.9,1501.079107,1492.348259,Tayfun Korkut,FALSE
Wolfsburg,For,2017-12-03 00:00:00,Home,W,3,0,13,46.2,18.7,1.4,Monchengladbach,1.6,1.5,1538.995003,1492.012305,Martin Schmidt,FALSE
Wolfsburg,For,2017-12-09 00:00:00,Away,D,0,0,3,0,22.8,-0.1,Hamburger SV,0.1,1,1467.132913,1503.356393,Martin Schmidt,FALSE
Wolfsburg,For,2017-12-12 00:00:00,Home,D,1,1,11,36.4,15.7,-1.4,RB Leipzig,2.4,0.7,1532.963747,1502.317559,Martin Schmidt,FALSE
Wolfsburg,For,2017-12-16 00:00:00,Away,L,0,1,8,62.5,16.4,-1.2,Koln,1.2,2.5,1396.373558,1503.197347,Martin Schmidt,FALSE
Wolfsburg,For,2018-01-14 00:00:00,Away,D,0,0,10,40,17.7,-1,Dortmund,1,2.6,1520.827029,1490.216068,Martin Schmidt,FALSE
Wolfsburg,For,2018-01-20 00:00:00,Home,L,1,3,14,28.6,17.3,0.1,Eintracht Frankfurt,0.9,1.7,1518.127069,1491.09485,Martin Schmidt,FALSE
Wolfsburg,For,2018-01-28 00:00:00,Away,W,1,0,7,28.6,24.9,0.7,Hannover 96,0.3,1.1,1506.13469,1481.871333,Martin Schmidt,FALSE
Wolfsburg,For,2018-02-03 00:00:00,Home,D,1,1,16,31.3,22.5,0.2,Stuttgart,0.8,2,1449.403213,1492.568556,Martin Schmidt,FALSE
Wolfsburg,For,2018-02-11 00:00:00,Away,L,1,3,11,36.4,17.3,-0.4,Werder Bremen,1.4,1.1,1472.689829,1491.33251,Martin Schmidt,FALSE
Wolfsburg,For,2018-02-17 00:00:00,Home,L,1,2,3,33.3,24.2,0.8,Bayern Munich,0.2,3.2,1624.441487,1480.796445,Martin Schmidt,FALSE
Wolfsburg,For,2018-02-23 00:00:00,Away,D,1,1,8,37.5,15.6,-0.4,Mainz 05,1.4,0.8,1456.072783,1474.710373,Bruno Labbadia,TRUE
Wolfsburg,For,2018-03-03 00:00:00,Home,L,1,2,7,28.6,21.4,0.7,Bayer Leverkusen,0.3,2.1,1529.965186,1474.174454,Bruno Labbadia,FALSE
